continent,country,city,name,latitude,longitude,website,extra
EU,Italy,Modena,Azienda Agricola AZ,44.83965,11.26693,,
EU,Italy,Modena,Soc. Agr. Cantina del Frignano srl,44.44935,10.82287,http://www.cantinadelfrignano.it/,
EU,Italy,Molise,Cantina Vitivinicola Tintilia,41.65516,14.06198,,
EU,Italy,Molise,Azienda Agricola Carovillano Nicolina,41.68445,14.526,,
EU,Italy,Monferrato,Azienda agricola Colle Firata,45.01956,8.48222,http://www.collefirata.it/,
EU,Italy,Monferrato,Tenuta San Sebastiano,45.00997,8.49601,http://www.dealessi.it/,
EU,Italy,Monferrato,Azienda vitivinicola Pastorello Mario,44.96698,8.42877,http://www.pastorellovini.it/,
EU,Italy,Monferrato,Liedholm - Società agricola Monte Ferrato srl,44.97412,8.45488,http://www.liedholm.com/,
EU,Italy,Monferrato,Colle Manora,44.95689,8.45786,http://www.collemanora.it/,
EU,Italy,Monreale,Cantina Sociale dell'Alto Belice,37.95942,13.17408,,
EU,Italy,Monreale,Candido Azienda Vitivinicola,37.86264,13.11149,http://www.candidovinisicilia.it/,
EU,Italy,Monreale,Terre di Gratia Cantina,37.84121,13.08762,https://www.terredigratia.com/,124;276;4;163;99
EU,Italy,Monreale,Feudo di Montagnola,37.85045,13.11219,http://www.feudodimontagnola.it/,
EU,Italy,Monreale,Aziende Agricole Biologiche Tamburello,37.82059,13.07273,http://www.aziendetamburello.it/,
EU,Italy,Monreale,Case Alte,37.8827,13.1357,http://www.casealte.it/,
EU,Italy,Monreale,Marinello Vini,37.8396,13.15544,http://marinellovini.it/,
EU,Italy,Monreale,Azienda Agricola Solano,37.83001,13.03518,http://www.solanovini.it/,
EU,Italy,Monreale,Azienda Agricola Todaro,37.98752,13.19478,https://www.todarowinery.com/,
EU,Italy,Monreale,Principe di Corleone,37.86205,13.23111,http://www.principedicorleone.it/,
EU,Italy,Monreale,Di Bella Vini,37.98979,13.1928,http://www.dibellavini.it/,
EU,Italy,Monreale,Di Bella soc. agricola s.r.l.,37.98979,13.19281,http://www.dibellavini.it/,
EU,Italy,Monreale,Don Tomasi Srl Di Terrasi Giuseppe & C.,37.92606,13.19152,http://www.dontomasi.it/,
EU,Italy,Monreale,"Xeravuli Vini, Azienda Agricola produzione vini R. Gioia",37.99381,13.28918,http://www.xeravuli.it/,
EU,Italy,Monreale,Vitivinicola Rocca Busambra,37.88988,13.35695,http://www.vitivinicolaroccabusambra.it/,
EU,Italy,Monreale,Casa Vinicola Baccarella,37.96535,13.17823,,
EU,Italy,Monreale,Vino Cerasa Masi (Verë Çerasa Mëzi),37.99557,13.28445,,
EU,Italy,Monreale,Summanera,37.93466,13.17972,http://www.summanera.it/,
EU,Italy,Monreale,Baglio Di Pianetto,37.98813,13.34925,https://bagliodipianetto.it/,266;307;178;4;551;163;126;8
EU,Italy,Monreale,Cantina Sociale Pietralunga,37.93336,13.17491,,
EU,Italy,Monreale,Casa Vitivinicola Feotto Dello Jato Spa,37.97455,13.19123,,
EU,Italy,Monreale,Cusumano S.R.L.,37.99417,13.27782,,
EU,Italy,Montecarlo,HOLDING Buonamico,43.84228,10.6539,http://shop.buonamico.it/,
EU,Italy,Montecarlo,Fattoria Del Teso Srl,43.82971,10.66884,http://www.fattoriadelteso.it/,
EU,Italy,Montecarlo,Tenuta San Beda,43.84244,10.64544,https://www.tenutasanbeda.it/,2;129;1;14;12;4;15;0;17;288;30;25;8
EU,Italy,Montecarlo,Fattoria Valdrighi,43.84589,10.6613,https://www.fattoriavaldrighi.com/,
EU,Italy,Montecarlo,Podere Sgretoli,43.83593,10.65557,,
EU,Italy,Montecarlo,"Fattoria e vigna ""del Greppo"" di Naldi Angiola & C. società semplice - So",43.86346,10.67056,,
EU,Italy,Montecarlo,CANTINE MINI SRL,43.83223,10.63876,http://www.cantinemini.com/,
EU,Italy,Montecarlo,Società Agricola Wandanna,43.86109,10.67334,,
EU,Italy,Montecarlo,Carmignani Lorenzo,43.84945,10.64786,,
EU,Italy,Montecarlo,Fattoria Carmignani,43.8478,10.65501,http://www.fattoriacarmignani.com/,
EU,Italy,Montecarlo,Ncv (S.r.l.),43.85989,10.67138,,
EU,Italy,Montecastelli,MonteRosola,43.40943,10.95354,http://www.monterosola.com/,
EU,Italy,Montecastelli,Azienda agricola Terre de’ Pepi,43.38587,10.83715,http://www.terredepepi.it/,
EU,Italy,Montecompatri Colonna,Società Agricola Tenuta Le Quinte S.R.L.,41.8373,12.74625,http://www.tenutalequinte.com/,
EU,Italy,Montecompatri Colonna,Cantine Eredi dei Papi,41.83755,12.74305,http://www.eredideipapi.com/,
EU,Italy,Montecompatri Colonna,Terre dei Pallavicini Società Agricola S.r.l.,41.83831,12.75854,http://www.principepallavicini.com/,
EU,Italy,Montecompatri Colonna,Cantina Cardone,41.83439,12.75025,https://www.cantinacardone.it/,241;33;17;30
EU,Italy,Montecompatri Colonna,La Copella,41.83448,12.75307,,
EU,Italy,Montecompatri Colonna,Casalgentile Vini,41.85999,12.7189,,
EU,Italy,Montecucco,Azienda Agricola Diegale,42.97803,11.2992,http://www.diegalewineshop.it/,
EU,Italy,Montecucco,Atavica | Poggio al Gello,42.98531,11.32193,http://www.atavica.it/,
EU,Italy,Montecucco,Cantina ColleMassari,42.88796,11.32827,https://www.collemassariwines.it/estates/castello-collemassari/,71;12;61
EU,Italy,Montecucco,Podere Montale Winery,42.9556,11.54447,http://poderemontale.it/,
EU,Italy,Montecucco,Montenero Winery,42.93164,11.5001,http://www.montenerowinery.com/it/,
EU,Italy,Montecucco,Basile Organic Wine Farm,42.90082,11.44489,http://www.basilessa.it/,
EU,Italy,Montecucco,Azienda Agricola Montesalario,42.95302,11.43989,http://www.aziendamontesalario.it/,
EU,Italy,Montecucco,Azienda Agricola Poggio Stenti,42.94734,11.44485,http://www.poggiostenti.com/,
EU,Italy,Montecucco,"""Amiata...i Vini del Vulcano "" Winery",42.91139,11.50857,https://www.amiatavini.it/negozio,1;12;80
EU,Italy,Montecucco,CAMPINUOVI,42.88759,11.43733,http://www.campinuovi.com/,
EU,Italy,Montecucco,Sapori di Monte Antico - Begnardi Vini,42.98887,11.36284,http://www.begnardi.com/,
EU,Italy,Montecucco,Prato al pozzo,42.90017,11.38359,http://www.pratoalpozzo.it/,
EU,Italy,Montecucco,Azienda Agricola Colliforti,42.91631,11.41843,http://www.colliforti.it/,
EU,Italy,Montefalco,Terre de la Custodia,42.88956,12.57106,https://www.terredelacustodia.com/,52;3;1;33;154;12;0;101;30
EU,Italy,Montefalco,Cantina Fongoli,42.89222,12.59687,https://www.fongoli.com/,
EU,Italy,Montefalco,Cantina Fratelli Pardi S.S.,42.89244,12.64877,http://www.cantinapardi.it/,
EU,Italy,Montefalco,Montioni - Frantoio & Cantina,42.89349,12.64655,http://www.gabrielemontioni.it/,
EU,Italy,Montefalco,Tenuta Castelbuono,42.96827,12.56284,http://www.tenutelunelli.it/it/tenute_umbria.php,
EU,Italy,Montefalco,Arnaldo Caprai Società Agricola s.r.l.,42.92227,12.64191,http://www.arnaldocaprai.it/,
EU,Italy,Montefalco,Cantina Colle Mora,42.89213,12.63376,https://www.facebook.com/CantinaColleMora,
EU,Italy,Montefalco,Lungarotti Winery - Montefalco,42.86819,12.65108,http://www.lungarotti.it/,
EU,Italy,Montefalco,Paolo Bea Winery,42.88481,12.64538,http://www.paolobea.com/,
EU,Italy,Montefalco,Perticaia,42.88168,12.61068,http://www.perticaia.it/,
EU,Italy,Montefalco,Cantina La Veneranda,42.90769,12.63665,http://www.laveneranda.com/,
EU,Italy,Montefalco,Antonelli San Marco,42.89301,12.60083,http://www.antonellisanmarco.it/,
EU,Italy,Montefalco,Azienda Agricola Omeodinamica Borgese,42.90178,12.62249,http://www.aziendaborgese.com/,
EU,Italy,Montefalco,Le Cimate,42.87449,12.59753,https://www.lecimate.it/negozio/,44;2;1;91;154;12;41;0;74;101;77;30;25;8
EU,Italy,Montefalco,Azienda Agricola Bocale,42.86028,12.67401,http://www.bocale.wine/,
EU,Italy,Montefalco,Cantina Colle Ciocco,42.89051,12.63992,http://www.colleciocco.it/,
EU,Italy,Montefalco,Azienda Agraria Scacciadiavoli of Pambuffetti,42.8812,12.58268,https://www.cantinascacciadiavoli.it/,
EU,Italy,Montefalco,Romanelli Agricola,42.90539,12.6596,http://www.romanelli.wine/,
EU,Italy,Montefalco,Societa 'Agricola Srl Briziarelli,42.91607,12.6156,https://www.cantinebriziarelli.it/,3;2;1;154;12;21;74;107;30;8
EU,Italy,Montefalco,Tenuta Rocca Di Fabbri srl Soc. Agricola,42.87276,12.684,http://www.roccadifabbri.com/,
EU,Italy,Montefalco,Azienda Agricola Valdangius,42.89885,12.60268,http://www.cantinavaldangius.it/,
EU,Italy,Montefalco,ADANTI FARM,42.92646,12.62294,http://www.cantineadanti.com/,
EU,Italy,Montefalco,Fattoria Colleallodole Milziade Antano,42.91783,12.61729,http://www.fattoriacolleallodole.it/,
EU,Italy,Montefalco,Cantina Fuccelli,42.89599,12.67772,https://cantinafuccelli.it/,
EU,Italy,Montefalco,Cantina Benedetti & Grigi,42.89933,12.68463,https://benedettiegrigi.it/,39;170;154;30;223
EU,Italy,Montefalco,Tenuta ColFalco - Ruggeri Giuliano Agricola S.S.,42.9158,12.63591,http://www.tenutacolfalco.it/,
EU,Italy,Montefalco,Fattoria Colsanto,42.95627,12.59631,https://www.colsanto.it/,
EU,Italy,Montefalco,Cantina LA FONTE AZIENDA AGRICOLA,42.94115,12.60068,https://www.lafontedibevagna.it/,
EU,Italy,Montefalco,Cantina Dionigi,42.96052,12.56456,http://www.cantinadionigi.it/,
EU,Italy,Montefalco,Tenuta Bellafonte,42.94294,12.56206,http://www.tenutabellafonte.it/,
EU,Italy,Montefalco,Cantina Tenuta di Saragano,42.89108,12.48246,http://www.tenutadisaragano.it/,
EU,Italy,Montefalco,Agricola Mevante Cantina&Bistrot,42.93679,12.58729,http://www.agricolamevante.com/,
EU,Italy,Montefalco,Cantina Terre dei Nappi,42.92463,12.60517,http://viniterredeinappi.com/,
EU,Italy,Montefalco,Cantina Benincasa,42.94765,12.60464,http://aziendabenincasa.com/,
EU,Italy,Montefalco,Cantina Napolini,42.87687,12.66224,http://www.napolini.it/,
EU,Italy,Montefalco,Cantina Villa Mongalli,42.91111,12.60462,http://www.villamongalli.com/,
EU,Italy,Montefalco,Az. Agricola Tabarrini Giampaolo,42.86811,12.66569,http://www.tabarrini.com/,
EU,Italy,Montefalco,Cantina Raina,42.8883,12.6854,http://www.raina.it/,
EU,Italy,Montefalco,Azienda Agraria Brunozzi,42.87791,12.65473,http://www.aziendagrariabrunozzi.it/,
EU,Italy,Montefalco,Cantina Casale Plini,42.88365,12.61128,,
EU,Italy,Montefalco,CANTINA IANNONI SEBASTIANINI,42.87608,12.63889,http://www.iannonisebastianini.wine/,
EU,Italy,Montefalco,Moretti famiglia Cantina e Frantoio,42.85156,12.58071,http://www.morettiomero.it/,
EU,Italy,Montefalco,Cantina Il Gheppio,42.85129,12.67805,http://www.cantineilgheppio.it/,
EU,Italy,Montefalco,Colle del Saraceno - Azienda Agraria di Francesco Botti,42.89525,12.61633,http://www.cantinabotti.com/,
EU,Italy,Montefalco,Tenuta Alzatura S.R.L. Societa' Agricola,42.85064,12.66481,https://www.tenuta-alzatura.it/,
EU,Italy,Montefalco,Fattoria Calcabrina,42.9088,12.63068,https://m.facebook.com/Fattoria.Calcabrina/,
EU,Italy,Montello - Colli Asolani,Azienda Agricola Dal Bello Antonio,45.8051,11.86536,http://www.dalbellovini.it/,
EU,Italy,Montello - Colli Asolani Venegazzù,Loredan Gasparini,45.78138,12.10286,http://www.loredangasparini.it/,
EU,Italy,Montello - Colli Asolani Venegazzù,Az. Agr. Sartor,45.78041,12.08761,http://www.vinisartor.it/,
EU,Italy,Montenetto di Brescia,Lazzari,45.45448,10.1263,http://www.lazzarivini.it/,
EU,Italy,Montenetto di Brescia,Azienda Agricola Beccalossi,45.47205,10.12526,http://www.beccalossivineyards.com/,
EU,Italy,Montenetto di Brescia,Cantina Rinaldi,45.4678,10.17356,http://www.cantinarinaldi.it/,
EU,Italy,Montenetto di Brescia,Peri Bigogno,45.46624,10.29993,http://peribigogno.com/,
EU,Italy,Montenetto di Brescia,Az. Agricola Bertolotti Ivan,45.45449,10.12683,http://www.bertolottivini.it/,
EU,Italy,Montepulciano d'Abruzzo,Antica Casa Vitivinicola Italo Pietrantonj,42.12594,13.81749,https://www.vinipietrantonj.it/,
EU,Italy,Montepulciano d'Abruzzo,Cantina Valle Tritana,42.32617,13.75759,https://www.cantinavalletritana.it/,
EU,Italy,Montepulciano d'Abruzzo,Praesidium Vini,42.05741,13.83428,,
EU,Italy,Montepulciano d'Abruzzo,Cantina Margiotta,42.10321,13.85681,http://www.margiottavini.it/,
EU,Italy,Montepulciano d'Abruzzo,Cataldi Madonna - Vini Concettuali,42.30231,13.76427,https://cataldimadonna.com/,
EU,Italy,Montepulciano d'Abruzzo Colline Teramane,Azienda Agricola F.lli Fuschi Wine & Co.,42.56922,14.08934,http://www.wine-co.it/,
EU,Italy,Montepulciano d'Abruzzo Colline Teramane,Azienda Agricola Ausonia,42.58178,13.90778,http://www.ausoniawines.com/,
EU,Italy,Montepulciano d'Abruzzo Colline Teramane,Vini La Quercia,42.66825,13.92775,http://www.vinilaquercia.it/,
EU,Italy,Montepulciano d'Abruzzo Colline Teramane,Azienda Agricola Centorame di Vannucci Lamberto,42.6162,13.9689,,
EU,Italy,Montepulciano d'Abruzzo Colline Teramane,Tenuta Terraviva,42.81091,13.91926,http://www.tenutaterraviva.it/,
EU,Italy,Montepulciano d'Abruzzo Colline Teramane,Societa Agricola Uma Casanatura s.r.l.,42.58002,13.90508,http://www.umacasanatura.com/,
EU,Italy,Montepulciano d'Abruzzo Colline Teramane,Fattoria Giuseppe Savini,42.63339,13.95881,http://www.fattoriagiuseppesavini.it/,
EU,Italy,Montepulciano d'Abruzzo Colline Teramane,Cantina Mazzarosa Devincenzi,42.70239,13.99557,http://www.mazzarosa.com/?utm_source=GMBlisting&utm_medium=organic,
EU,Italy,Montepulciano d'Abruzzo Colline Teramane,Fattoria Bruno Nicodemi,42.67669,13.90447,http://www.nicodemi.com/,
EU,Italy,Montepulciano d'Abruzzo Colline Teramane,Azienda Agricola Faraone,42.7195,13.93169,http://www.faraonevini.it/,
EU,Italy,Montepulciano d'Abruzzo Colline Teramane,Santone Vini,42.62967,13.87736,http://www.santonevini.it/,
EU,Italy,Montepulciano d'Abruzzo Colline Teramane,Frontenac S.p.A.,42.87632,13.91715,https://www.frontenac.it/,
EU,Italy,Montepulciano d'Abruzzo Colline Teramane,Tenuta Mimì,42.71966,13.84298,,
EU,Italy,Montepulciano d'Abruzzo Colline Teramane,Abbazia di Propezzano,42.64534,13.91868,http://www.abbaziadipropezzano.com/,
EU,Italy,Montepulciano d'Abruzzo Colline Teramane,"I Vini Di Ferruccio, Azienda Agricola Di Giovanpietro",42.7455,13.91221,http://www.ivinidiferruccio.it/,
EU,Italy,Montepulciano d'Abruzzo Colline Teramane,Azienda Agricola Vaddinelli di Prosperi Felice,42.59519,13.92124,,
EU,Italy,Montepulciano d'Abruzzo Colline Teramane,San Lorenzo Vini - Palazzo De Sterlich,42.53405,13.91617,http://www.sanlorenzovini.com/,
EU,Italy,Monteregio di Massa Marittima,Le Mortelle,42.80989,10.94486,http://www.lemortelle.it/,
EU,Italy,Monteregio di Massa Marittima,Degustazione Maremmana Casteani,42.98841,11.00066,,
EU,Italy,Monteregio di Massa Marittima,Azienda Cacciagrande Cantina Tenuta Wine Tasting,42.82552,10.95275,http://www.cacciagrande.com/,
EU,Italy,Monteregio di Massa Marittima,Tenuta Dodici,42.89335,10.99673,http://www.tenutadodici.com/,
EU,Italy,Monteregio di Massa Marittima,Azienda Agricola Maremmalta,42.98889,10.97869,http://www.maremmalta.it/,
EU,Italy,Monteregio di Massa Marittima,Rocca di Frassinello,42.93143,10.98008,https://www.castellare.it/it/rocca-di-frassinello/,
EU,Italy,Monteregio di Massa Marittima,Azienda Agricola Le Sedici,43.04598,10.88005,https://www.aziendalesedici.it/,
EU,Italy,Monteregio di Massa Marittima,Societa Agricola Suveraia di Famiglia Camerini,43.08651,10.73432,http://www.suveraia.it/,
EU,Italy,Monteregio di Massa Marittima,Ampeleia,43.0321,11.06473,http://www.ampeleia.it/,
EU,Italy,Monteregio di Massa Marittima,Morisfarms Winery - Uffici - HQ Offices - Fattoria Poggetti,42.96945,10.82822,https://www.morisfarms.it/,
EU,Italy,Monteregio di Massa Marittima,Società agricola Massa Vecchia di Niccolaini Fabrizio & C.,43.04717,10.88082,http://www.massa-vecchia.com/,
EU,Italy,Monteregio di Massa Marittima,Tenuta il Tesoro,43.01304,10.85732,https://arillointerrabianca.com/il-teorema-toscano/la-tenuta-il-tesoro/,2;129;1;12;0;8
EU,Italy,Monteregio di Massa Marittima,Campo Bargello,42.9866,10.93993,http://www.campobargello.it/,
EU,Italy,Monteregio di Massa Marittima,Cantina Podere La Pace e Wine Shop,42.98468,10.81416,https://www.poderelapace.com/,6;2;1;14;0;350;8
EU,Italy,Monteregio di Massa Marittima,Azienda Agricola Valentini,42.98708,10.81098,http://www.agricolavalentini.it/,
EU,Italy,Monteregio di Massa Marittima,Azienda Agricola F. Bicocchi,43.02524,10.83572,https://www.bicocchiwine.it/,2;1;12;4;25
EU,Italy,Monteregio di Massa Marittima,Bicocchi Family Vineyard,43.02096,10.82664,,
EU,Italy,Monteregio di Massa Marittima,Azienda Agricola Daniele Braglia,42.97079,10.8182,http://www.bragliadaniele.it/,
EU,Italy,Monteregio di Massa Marittima,Simona Ceccherini Winery,43.00788,10.99056,http://simonaceccherini.it/,
EU,Italy,Monteregio di Massa Marittima,Podere Ranieri,42.99342,10.80644,http://www.podereranieri.com/,
EU,Italy,Monteregio di Massa Marittima,Le Sode di Sant'Angelo,43.05756,10.81119,http://www.sodesantangelo.com/,
EU,Italy,Monteregio di Massa Marittima,La Cura,42.97522,10.81591,http://www.cantinalacura.it/,
EU,Italy,Monteregio di Massa Marittima,Podere San Cristoforo,42.93931,10.87181,http://www.poderesancristoforo.it/,
EU,Italy,Monteregio di Massa Marittima,IL PUPILLO AZIENDA VITIVINICOLA IN SCARLINO DAL 1957,42.91139,10.83466,http://www.ilpupillo.com/,
EU,Italy,Monteregio di Massa Marittima,Carpineto Grandi Vini di Toscana - Tenuta di Valcolomba,42.97228,10.9295,http://www.carpineto.com/,
EU,Italy,Monteregio di Massa Marittima,ROCCA DI MONTEMASSI,42.95022,11.05801,http://www.roccadimontemassi.it/,
EU,Italy,Monteregio di Massa Marittima,Poggio Ai Quadri Wine,43.02286,10.85734,https://www.poggioaiquadri.it/,208;129;12;4;25
EU,Italy,Monteregio di Massa Marittima,Sequerciani,42.99416,11.01594,http://www.sequerciani.it/,
EU,Italy,Monteregio di Massa Marittima,Società Agricola Rigoloccio,42.94074,10.90874,http://www.rigoloccio.it/,
EU,Italy,Monteregio di Massa Marittima,Podere Carrareccia di Benini Rossana,42.98573,10.83141,https://www.carrareccia.com/,2;129;179;1;12;17;25
EU,Italy,Monteregio di Massa Marittima,Tenuta Fertuna,42.89301,10.98952,http://www.fertuna.it/,
EU,Italy,Montescudaio,Colline di Sopra,43.33802,10.63418,https://www.collinedisopra.com/,
EU,Italy,Montescudaio,Tenuta la Macchia,43.32992,10.56726,https://www.tenutalamacchia.com/,
EU,Italy,Montescudaio,Tenuta la Macchia Wine shop,43.32627,10.62586,https://www.tenutalamacchia.com/le-cantine/,52;2;20;1;14;0;22;5
EU,Italy,Montescudaio,Caiarossa Srl Società Agricola,43.36194,10.61062,http://www.caiarossa.com/,
EU,Italy,Montescudaio,Fattoria Sorbaiano,43.38286,10.73893,http://www.fattoriasorbaiano.it/,
EU,Italy,Montescudaio,Tenuta Prima Pietra,43.38767,10.6107,https://www.tenutaprimapietra.com/,6;2;1;14;0
EU,Italy,Montescudaio,DUEMANI Costa Toscana VIGNA,43.37247,10.56399,http://www.duemani.eu/,
EU,Italy,Montescudaio,Gianni Moscardini Winery - Wine Shop - Tasting Room,43.43763,10.56217,https://www.giannimoscardini.com/it/home.html,
EU,Italy,Montescudaio,La Regola Azienda Vitivinicola,43.34696,10.57447,http://www.laregola.com/,
EU,Italy,Montescudaio,Societa' Agricola Pagani De Marchi S.R.L.,43.28793,10.61719,http://www.paganidemarchi.com/,
EU,Italy,Monti Lessini,Azienda Agricola Sacramundi,45.54084,11.28578,http://www.sacramundi.it/,
EU,Italy,Monti Lessini,Tenuta Chiccheri,45.52065,11.18897,http://www.tenutachiccheri.it/,
EU,Italy,Monti Lessini,Tenuta l'Armonia WINE EXPERIENCE,45.55344,11.39419,http://www.tenutalarmonia.com/,
EU,Italy,Monti Lessini,Ca' Duso Wine,45.59499,11.46528,http://www.cantinaduso.com/,
EU,Italy,Monti Lessini,Cantina Ermilani,45.51119,11.36901,http://www.viniermilani.it/,
EU,Italy,Monti Lessini,Cielo e Terra S.p.A,45.49478,11.36269,http://www.cieloeterravini.com/,
EU,Italy,Monti Lessini,Cantina Ongaresca,45.58929,11.46596,http://www.cantinaongaresca.it/,
EU,Italy,Monti Lessini,Opificio del Pinot Nero,45.5874,11.44928,http://www.opificiopinotnero.it/,
EU,Italy,Monti Lessini,Bellaguardia,45.50792,11.41376,http://www.bellaguardia.it/,
EU,Italy,Monti Lessini,Cantina Tonello,45.49467,11.37433,http://www.vinitonello.com/,
EU,Italy,Monti Lessini,Daniele Piccinin,45.52608,11.21878,http://danielepiccinin.it/,
EU,Italy,Morellino di Scansano,Azienda Agricola Purovino,42.66284,11.25826,http://agricolapurovino.it/,
EU,Italy,Morellino di Scansano,Tenuta Ammiraglia - Frescobaldi,42.65717,11.28142,https://www.frescobaldi.com/en/estates/tenuta-ammiraglia#contact-form,3;71;6;2;1;33;427;14;12;4;514;321;0;17;70;30;25
EU,Italy,Morellino di Scansano,Poggio la Luna,42.66279,11.40051,http://www.poggiolaluna.it/,
EU,Italy,Morellino di Scansano,Podere Casina Produttori Bio di Morellino di Scansano,42.75845,11.22012,http://www.poderecasina.com/,
EU,Italy,Morellino di Scansano,Val Delle Rose,42.7241,11.18501,http://valdellerose.it/,
EU,Italy,Morellino di Scansano,Val di Toro,42.7222,11.19486,http://www.valditoro.it/,
EU,Italy,Morellino di Scansano,Capua Winery,42.66904,11.46654,http://www.capuawinery.com/,
EU,Italy,Morellino di Scansano,Cupirosso Vini Bio,42.64423,11.16432,http://www.cupirosso.com/,
EU,Italy,Morellino di Scansano,Poggio Argentiera,42.67176,11.14374,http://poggioargentiera.com/,
EU,Italy,Morellino di Scansano,Fattoria San Felo,42.73729,11.22069,http://www.fattoriasanfelo.com/,
EU,Italy,Morellino di Scansano,Cantina Saint Lucia,42.61467,11.14956,http://www.azsantalucia.com/,
EU,Italy,Morellino di Scansano,Cantina Vignaioli del Morellino di Scansano - Degustazioni - Wine Shop - Wine Tasting,42.69188,11.32569,https://vignaiolidiscansano.it/,
EU,Italy,Morellino di Scansano,Az. Agr. Roccapesta. Morellino di Scansano DOCG.,42.657,11.38827,http://www.roccapesta.com/,
